724915,"MONTEREY NAF",CA,-8.0,36.600,-121.867,50
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/31/1999,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,9.0,A,7,7.0,A,7,87,A,7,1003,A,7,210,A,7,4.1,A,7,8000,A,7,930,A,7,1.3,E,8,0.077,F,8,0.160,F,8,5,1,A,7
01/31/1999,07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,9.0,A,7,7.0,A,7,87,A,7,1005,A,7,270,A,7,3.6,A,7,16100,A,7,930,A,7,1.3,E,8,0.077,F,8,0.160,F,8,4,1,A,7
01/31/1999,08:00,81,1139,3,2,8,0,2,15,3,2,8,4,2,8,0,2,15,4,2,8,12,2,19,10,E,9,10,E,9,10.0,A,7,7.0,A,7,82,A,7,1007,A,7,250,A,7,4.6,A,7,16100,A,7,1020,A,7,1.3,E,8,0.077,F,8,0.160,F,8,0,1,A,7
01/31/1999,09:00,326,1409,109,2,8,84,2,15,89,2,8,118,2,8,70,2,15,102,2,8,194,2,19,10,E,9,10,E,9,10.0,A,7,8.0,A,7,87,A,7,1008,A,7,300,A,7,5.1,A,7,16100,A,7,810,A,7,1.2,E,8,0.077,F,8,0.160,F,8,0,1,A,7
01/31/1999,10:00,541,1409,348,2,8,558,2,15,132,2,8,363,2,8,530,2,15,159,2,8,257,2,19,8,E,9,8,E,9,11.0,A,7,7.0,A,7,76,A,7,1010,A,7,280,A,7,5.1,A,7,16100,A,7,900,A,7,1.2,E,8,0.077,F,8,0.160,F,8,0,1,A,7
01/31/1999,11:00,703,1409,315,2,8,141,2,15,244,2,8,340,2,8,144,2,15,268,2,8,608,2,19,10,E,9,10,E,9,11.0,A,7,7.0,A,7,76,A,7,1012,A,7,290,A,7,5.7,A,7,16100,A,7,1290,A,7,1.2,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
01/31/1999,12:00,801,1409,342,2,8,119,2,15,274,2,8,375,2,8,121,2,15,307,2,8,843,2,19,10,E,9,10,E,9,12.0,A,7,6.0,A,7,67,A,7,1012,A,7,300,A,7,6.2,A,7,16100,A,7,1380,A,7,1.1,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
01/31/1999,13:00,826,1409,153,2,8,0,2,15,153,2,8,181,2,8,0,2,15,181,2,8,707,2,19,10,E,9,10,E,9,11.0,A,7,7.0,A,7,76,A,7,1013,A,7,290,A,7,6.7,A,7,16100,A,7,1080,A,7,1.1,E,8,0.077,F,8,0.160,F,8,0,1,A,7
01/31/1999,14:00,779,1409,503,2,8,495,2,15,229,2,8,523,2,8,501,2,15,245,2,8,522,2,19,8,E,9,8,E,9,11.0,A,7,6.0,A,7,71,A,7,1014,A,7,300,A,7,5.7,A,7,16100,A,7,1320,A,7,1.1,E,8,0.077,F,8,0.160,F,8,0,1,A,7
01/31/1999,15:00,662,1409,394,2,8,408,2,15,202,2,8,419,2,8,418,2,15,222,2,8,452,2,19,10,E,9,10,E,9,11.0,A,7,6.0,A,7,71,A,7,1014,A,7,300,A,7,7.7,A,7,16100,A,7,1170,A,7,1.0,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
01/31/1999,16:00,482,1409,320,2,8,515,2,15,143,2,8,327,2,8,473,2,15,165,2,8,280,2,19,10,E,9,10,E,9,11.0,A,7,5.0,A,7,66,A,7,1015,A,7,290,A,7,7.2,A,7,16100,A,7,1470,A,7,1.0,E,8,0.077,F,8,0.160,F,8,0,6,A,7
01/31/1999,17:00,254,1409,184,2,8,388,2,15,114,2,8,186,2,8,272,2,15,137,2,8,250,2,19,8,E,9,8,E,9,10.0,A,7,5.0,A,7,71,A,7,1015,A,7,300,A,7,6.2,A,7,16100,A,7,1230,A,7,1.0,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
01/31/1999,18:00,32,716,0,2,8,62,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,5,E,9,5,E,9,10.0,A,7,3.0,A,7,62,A,7,1016,A,7,300,A,7,5.7,A,7,16100,A,7,77777,A,7,0.9,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
01/31/1999,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,10.0,A,7,3.0,A,7,62,A,7,1017,A,7,310,A,7,4.6,A,7,16100,A,7,900,A,7,0.9,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
01/31/1999,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,9.0,A,7,3.0,A,7,66,A,7,1017,A,7,320,A,7,5.7,A,7,16100,A,7,77777,A,7,0.9,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
01/31/1999,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,9.0,A,7,3.0,A,7,66,A,7,1018,A,7,320,A,7,2.6,A,7,16100,A,7,77777,A,7,0.8,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
01/31/1999,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,8.3,A,7,3.0,A,7,66,A,7,1018,A,7,300,A,7,2.6,A,7,16100,A,7,77777,A,7,0.8,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
01/31/1999,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,7.6,A,7,3.0,A,7,87,A,7,1019,A,7,140,A,7,2.6,A,7,16100,A,7,77777,A,7,0.8,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
01/31/1999,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,6.9,A,7,3.0,A,7,93,A,7,1019,A,7,150,A,7,2.6,A,7,16100,A,7,77777,A,7,0.8,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
02/01/1999,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,6.1,A,7,3.0,A,7,93,A,7,1019,A,7,180,A,7,2.6,A,7,16100,A,7,77777,A,7,0.7,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
02/01/1999,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,5.4,A,7,3.0,A,7,76,A,7,1020,A,7,150,B,8,2.6,A,7,16100,A,7,77777,A,7,0.7,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
02/01/1999,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,4.7,A,7,3.0,A,7,87,A,7,1020,A,7,110,A,7,2.6,A,7,16100,A,7,77777,A,7,0.7,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
02/01/1999,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,4.0,A,7,3.0,A,7,93,A,7,1020,A,7,130,A,7,2.6,A,7,16100,A,7,77777,A,7,0.6,E,8,0.077,F,8,0.160,F,8,11,24,A,7
02/01/1999,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,5.0,A,7,3.0,A,7,87,A,7,1020,A,7,180,A,7,2.1,A,7,16100,A,7,77777,A,7,0.6,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
02/01/1999,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,4.0,A,7,3.0,A,7,93,A,7,1020,A,7,120,A,7,2.6,A,7,16100,A,7,77777,A,7,0.7,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
02/01/1999,07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,3.0,A,7,2.0,A,7,93,A,7,1021,A,7,110,A,7,3.6,A,7,16100,A,7,77777,A,7,0.7,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
02/01/1999,08:00,84,1162,23,2,8,244,2,15,9,2,8,3000,2,8,15200,2,15,1800,2,8,280,2,19,0,E,9,0,E,9,4.0,A,7,2.0,A,7,87,A,7,1021,A,7,120,A,7,3.6,A,7,16100,A,7,77777,A,7,0.7,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
02/01/1999,09:00,330,1409,187,2,8,603,2,15,45,2,8,19100,2,8,50300,2,15,7300,2,8,870,2,19,0,E,9,0,E,9,8.0,A,7,3.0,A,7,71,A,7,1022,A,7,80,A,7,2.6,A,7,16100,A,7,77777,A,7,0.7,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
02/01/1999,10:00,546,1409,358,2,8,724,2,15,76,2,8,36700,2,8,68000,2,15,10300,2,8,1470,2,19,0,E,9,0,E,9,10.0,A,7,4.0,A,7,66,A,7,1022,A,7,50,A,7,2.6,A,7,16100,A,7,77777,A,7,0.7,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
02/01/1999,11:00,708,1409,450,2,8,616,2,15,140,2,8,46700,2,8,60200,2,15,16300,2,8,2900,2,19,0,E,9,0,E,9,12.0,A,7,4.0,A,7,58,A,7,1022,A,7,40,A,7,4.1,A,7,16100,A,7,77777,A,7,0.7,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
02/01/1999,12:00,806,1409,499,2,8,494,2,15,215,2,8,52300,2,8,50300,2,15,23500,2,8,4950,2,19,0,E,9,0,E,9,12.0,A,7,4.0,A,7,58,A,7,1021,A,7,20,A,7,3.6,A,7,16100,A,7,77777,A,7,0.8,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
02/01/1999,13:00,832,1409,607,2,8,784,2,15,143,2,8,63900,2,8,78600,2,15,17300,2,8,3350,2,19,3,E,9,3,E,9,12.0,A,7,4.0,A,7,58,A,7,1020,A,7,40,A,7,4.1,A,7,16100,A,7,77777,A,7,0.8,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
02/01/1999,14:00,784,1409,575,2,8,856,2,15,97,2,8,60300,2,8,84800,2,15,12900,2,8,2160,2,19,0,E,9,0,E,9,12.0,A,7,5.0,A,7,62,A,7,1020,A,7,310,A,7,4.6,A,7,16100,A,7,77777,A,7,0.8,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
02/01/1999,15:00,667,1409,472,2,8,802,2,15,91,2,8,48800,2,8,77700,2,15,11900,2,8,1830,2,19,0,E,9,0,E,9,11.0,A,7,6.0,A,7,71,A,7,1020,A,7,300,A,7,4.6,A,7,16100,A,7,77777,A,7,0.8,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
02/01/1999,16:00,488,1409,327,2,8,668,2,15,95,2,8,33600,2,8,60900,2,15,12500,2,8,1770,2,19,0,E,9,0,E,9,12.0,A,7,6.0,A,7,67,A,7,1019,A,7,320,A,7,3.6,A,7,16100,A,7,77777,A,7,0.8,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
02/01/1999,17:00,259,1409,178,2,8,492,2,15,87,2,8,17800,2,8,35200,2,15,11300,2,8,1660,2,19,0,E,9,0,E,9,11.0,A,7,7.0,A,7,76,A,7,1019,A,7,310,A,7,3.1,A,7,16100,A,7,77777,A,7,0.8,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
02/01/1999,18:00,34,740,1,2,8,85,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,0,E,9,0,E,9,10.0,A,7,7.0,A,7,82,A,7,1020,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.8,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
02/01/1999,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,7.0,A,7,6.0,A,7,93,A,7,1020,A,7,110,A,7,2.6,A,7,16100,A,7,77777,A,7,0.9,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
02/01/1999,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,7.0,A,7,6.0,A,7,93,A,7,1020,A,7,120,A,7,3.6,A,7,16100,A,7,77777,A,7,0.9,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
02/01/1999,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,7.0,A,7,5.0,A,7,87,A,7,1020,A,7,120,A,7,4.6,A,7,16100,A,7,77777,A,7,0.9,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
02/01/1999,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,6.0,A,7,4.0,A,7,87,A,7,1021,A,7,90,A,7,2.1,A,7,16100,A,7,77777,A,7,0.9,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
02/01/1999,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,6.0,A,7,3.0,A,7,81,A,7,1021,A,7,110,A,7,3.6,A,7,16100,A,7,77777,A,7,0.9,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
02/01/1999,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,5.0,A,7,3.0,A,7,87,A,7,1020,A,7,120,A,7,4.6,A,7,16100,A,7,77777,A,7,0.9,E,8,0.077,F,8,0.160,F,8,-9900,-9900,?,0
02/02/1999,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,4.0,A,7,3.0,A,7,93,A,7,1020,A,7,110,A,7,4.1,A,7,16100,A,7,77777,A,7,1.0,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/02/1999,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,4.0,A,7,2.0,A,7,87,A,7,1020,A,7,110,A,7,3.6,A,7,16100,A,7,77777,A,7,1.0,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/02/1999,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,5.0,A,7,2.0,A,7,81,A,7,1020,A,7,110,A,7,2.6,A,7,16100,A,7,77777,A,7,1.0,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/02/1999,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,3.0,A,7,2.0,A,7,93,A,7,1019,A,7,120,A,7,3.6,A,7,16100,A,7,77777,A,7,1.0,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/02/1999,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,3.0,A,7,1.0,A,7,87,A,7,1019,A,7,120,A,7,3.6,A,7,16100,A,7,77777,A,7,1.0,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/02/1999,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,3.0,A,7,1.0,A,7,87,A,7,1020,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,1.0,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/02/1999,07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,3.0,A,7,1.0,A,7,87,A,7,1020,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,1.1,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/02/1999,08:00,87,1162,24,2,8,239,2,15,10,2,8,3100,2,8,14900,2,15,1900,2,8,290,2,19,0,E,9,0,E,9,4.0,A,7,1.0,A,7,81,A,7,1020,A,7,120,A,7,4.1,A,7,16100,A,7,77777,A,7,1.1,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/02/1999,09:00,334,1408,188,2,8,589,2,15,48,2,8,19200,2,8,49100,2,15,7500,2,8,900,2,19,0,E,9,0,E,9,8.0,A,7,3.0,A,7,71,A,7,1020,A,7,90,A,7,1.5,A,7,16100,A,7,77777,A,7,1.1,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/02/1999,10:00,550,1408,363,2,8,741,2,15,73,2,8,37600,2,8,69800,2,15,10200,2,8,1440,2,19,0,E,9,0,E,9,11.0,A,7,3.0,A,7,58,A,7,1020,A,7,110,A,7,3.1,A,7,16100,A,7,77777,A,7,1.1,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/02/1999,11:00,713,1408,499,2,8,821,2,15,82,2,8,52700,2,8,80800,2,15,11600,2,8,1810,2,19,0,E,9,0,E,9,13.0,A,7,3.0,A,7,51,A,7,1020,A,7,70,A,7,3.1,A,7,16100,A,7,77777,A,7,1.2,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/02/1999,12:00,811,1408,591,2,8,858,2,15,96,2,8,62400,2,8,85400,2,15,13100,2,8,2210,2,19,0,E,9,0,E,9,13.0,A,7,3.0,A,7,51,A,7,1019,A,7,10,A,7,4.1,A,7,16100,A,7,77777,A,7,1.2,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/02/1999,13:00,837,1408,613,2,8,856,2,15,103,2,8,64500,2,8,85300,2,15,13600,2,8,2380,2,19,0,E,9,0,E,9,15.0,A,7,4.0,A,7,48,A,7,1018,A,7,350,B,8,2.1,A,7,16100,A,7,77777,A,7,1.2,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/02/1999,14:00,790,1408,581,2,8,862,2,15,96,2,8,61100,2,8,85500,2,15,12900,2,8,2160,2,19,0,E,9,0,E,9,14.0,A,7,4.0,A,7,51,A,7,1017,A,7,320,A,7,4.6,A,7,16100,A,7,77777,A,7,1.2,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/02/1999,15:00,673,1408,478,2,8,808,2,15,91,2,8,49500,2,8,78400,2,15,11900,2,8,1840,2,19,0,E,9,0,E,9,12.0,A,7,6.0,A,7,67,A,7,1017,A,7,300,A,7,5.1,A,7,16100,A,7,77777,A,7,1.2,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/02/1999,16:00,493,1408,342,2,8,726,2,15,87,2,8,35400,2,8,66700,2,15,12000,2,8,1660,2,19,0,E,9,0,E,9,12.0,A,7,7.0,A,7,71,A,7,1017,A,7,320,B,8,2.1,A,7,16100,A,7,77777,A,7,1.3,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/02/1999,17:00,264,1408,173,2,8,449,2,15,88,2,8,17300,2,8,32400,2,15,11200,2,8,1680,2,19,0,E,9,0,E,9,12.0,A,7,7.0,A,7,71,A,7,1016,A,7,340,B,8,2.1,A,7,16100,A,7,77777,A,7,1.3,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/02/1999,18:00,37,763,1,2,8,84,2,15,1,2,8,600,2,8,4800,2,15,400,2,8,40,2,19,0,E,9,0,E,9,10.0,A,7,7.0,A,7,82,A,7,1016,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,1.3,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/02/1999,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,9.0,A,7,6.0,A,7,81,A,7,1016,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,1.3,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/02/1999,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,7.0,A,7,4.0,A,7,81,A,7,1016,A,7,130,A,7,3.6,A,7,16100,A,7,77777,A,7,1.4,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/02/1999,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,8.0,A,7,4.0,A,7,76,A,7,1016,A,7,110,A,7,2.6,A,7,16100,A,7,77777,A,7,1.4,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/02/1999,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,9.0,A,7,4.0,A,7,71,A,7,1015,A,7,110,A,7,3.6,A,7,16100,A,7,77777,A,7,1.4,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/02/1999,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,A,7,7.0,A,7,4.0,A,7,81,A,7,1014,A,7,80,A,7,2.6,A,7,16100,A,7,77777,A,7,1.4,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/02/1999,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,7.0,A,7,3.0,A,7,76,A,7,1014,A,7,110,A,7,2.1,A,7,16100,A,7,77777,A,7,1.4,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/03/1999,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,7.0,A,7,3.0,A,7,76,A,7,1014,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,1.5,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/03/1999,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,6.0,A,7,3.0,A,7,81,A,7,1013,A,7,110,A,7,2.6,A,7,16100,A,7,77777,A,7,1.5,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/03/1999,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,6.0,A,7,3.0,A,7,81,A,7,1012,A,7,120,A,7,2.1,A,7,16100,A,7,77777,A,7,1.5,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/03/1999,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,6.0,A,7,2.0,A,7,75,A,7,1012,A,7,140,A,7,1.5,A,7,16100,A,7,77777,A,7,1.5,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/03/1999,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,5.0,A,7,2.0,A,7,81,A,7,1011,A,7,140,A,7,2.6,A,7,16100,A,7,77777,A,7,1.5,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/03/1999,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,4.0,A,7,1.0,A,7,81,A,7,1011,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,1.5,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/03/1999,07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,4.0,A,7,1.0,A,7,81,A,7,1011,A,7,130,A,7,2.1,A,7,16100,A,7,77777,A,7,1.5,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/03/1999,08:00,90,1185,26,2,8,244,2,15,11,2,8,3300,2,8,14400,2,15,2100,2,8,250,2,19,0,E,9,0,E,9,6.0,A,7,1.0,A,7,70,A,7,1011,A,7,140,A,7,2.1,A,7,16100,A,7,77777,A,7,1.5,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/03/1999,09:00,339,1408,189,2,8,580,2,15,49,2,8,19700,2,8,48100,2,15,8100,2,8,930,2,19,0,E,9,0,E,9,9.0,A,7,3.0,A,7,66,A,7,1011,A,7,300,A,7,2.6,A,7,16100,A,7,77777,A,7,1.5,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/03/1999,10:00,555,1408,369,2,8,753,2,15,71,2,8,38300,2,8,71200,2,15,10100,2,8,1430,2,19,0,E,9,0,E,9,11.0,A,7,5.0,A,7,66,A,7,1011,A,7,290,A,7,2.6,A,7,16100,A,7,77777,A,7,1.5,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/03/1999,11:00,718,1408,500,2,8,810,2,15,85,2,8,52600,2,8,79700,2,15,11700,2,8,1860,2,19,0,E,9,0,E,9,12.0,A,7,4.0,A,7,58,A,7,1010,A,7,320,A,7,2.6,A,7,16100,A,7,77777,A,7,1.5,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/03/1999,12:00,816,1408,591,2,8,846,2,15,99,2,8,62200,2,8,84200,2,15,13200,2,8,2270,2,19,0,E,9,0,E,9,12.0,A,7,5.0,A,7,62,A,7,1009,A,7,330,B,8,3.1,A,7,16100,A,7,77777,A,7,1.5,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/03/1999,13:00,843,1408,613,2,8,838,2,15,110,2,8,64100,2,8,83300,2,15,14000,2,8,2500,2,19,0,E,9,0,E,9,12.0,A,7,4.0,A,7,58,A,7,1008,A,7,330,A,7,3.6,A,7,16100,A,7,77777,A,7,1.5,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
02/03/1999,14:00,796,1408,574,2,8,813,2,15,113,2,8,59300,2,8,80100,2,15,13900,2,8,2390,2,19,0,E,9,0,E,9,12.0,A,7,8.0,A,7,76,A,7,1007,A,7,320,A,7,3.6,A,7,16100,A,7,77777,A,7,1.4,E,8,0.078,F,8,0.160,F,8,-9900,-9900,?,0
