DateTime,B2_BT1,B2_B1,B1_B2,B1_EP1,B2_EP3,B2_EP4,B1_EP5,B1_EP6,B1_GEN1,B1_GEN2,B2_PV,B1_UG,BT1_Charge,BT1_Lost
06-Jan-2000 06:00:00,0,-18.796462887003,18.796462887003,1.74901705243201,1.74901705243201,17.047445834571,158.49351207701,3.41838408251201,-91.2286880494785,-91.2286880494785,0,0,2983.44907496759,0
06-Jan-2000 07:00:00,0,-18.796462887003,18.796462887003,1.74901705243201,1.74901705243201,17.047445834571,158.49351207701,3.41838408251201,-91.2286880494785,-91.2286880494785,0,0,2983.44907496759,0
06-Jan-2000 08:00:00,-4.2632564145606e-14,32.0229304963271,-32.0229304963271,2.29902241483205,2.299022414832,29.938047088841,208.33423914541,14.3513081143783,-96.4808195891466,-96.4808195891466,-64.26,0,2983.44907496759,0
06-Jan-2000 09:00:00,2.8421709430404e-14,117.314480129155,-117.314480129155,5.79155646607194,5.79155646607205,71.293963404773,524.82285602838,24.6064603619093,-218.953196363603,-218.953196363603,-194.4,0,2983.44907496759,0
06-Jan-2000 10:00:00,0,240.088022986317,-240.088022986317,5.79155646607205,5.79155646607194,65.7004205476111,524.82285602838,30.7654567425863,-160.645923125361,-160.645923125361,-311.58,0,2983.44907496759,0
06-Jan-2000 11:00:00,0,308.878840568739,-308.878840568739,5.79155646607194,5.79155646607205,64.409602965189,524.82285602838,30.7654567425863,-126.25051433415,-126.25051433415,-379.08,0,2983.44907496759,0
06-Jan-2000 12:00:00,0,186.088022986317,-186.088022986317,5.79155646607205,5.79155646607194,65.7004205476111,524.82285602838,30.7654567425863,-187.645923125361,-187.645923125361,-257.58,0,2983.44907496759,0
06-Jan-2000 13:00:00,-2.8421709430404e-14,-5.41875992118491,5.41875992118491,5.42305287326406,5.42305287326394,65.335707047921,491.42956889282,27.3470726600593,-264.809227173664,-264.809227173664,-65.34,0,2983.44907496759,0
06-Jan-2000 14:00:00,0,113.732341667632,-113.732341667632,5.79155646607205,5.79155646607194,66.776101866296,524.82285602838,30.7654567425863,-223.823763784703,-223.823763784703,-186.3,0,2983.44907496759,0
06-Jan-2000 15:00:00,0,266.218840568739,-266.218840568739,5.79155646607194,5.79155646607205,64.409602965189,524.82285602838,30.7654567425863,-147.58051433415,-147.58051433415,-336.42,0,2983.44907496759,0
